# Datos completos BTCUSDT interval=5m total=1000
# openTime(utc), open, high, low, close, volume, closeTime(utc), trades
2026-01-25 03:45:00,88928.47000000,88928.47000000,88838.72000000,88898.00000000,27.08520000,2026-01-25 03:49:59,7804
2026-01-25 03:50:00,88898.00000000,88918.31000000,88869.15000000,88882.74000000,16.16224000,2026-01-25 03:54:59,6034
2026-01-25 03:55:00,88882.74000000,88984.73000000,88882.73000000,88960.35000000,35.43131000,2026-01-25 03:59:59,7027
2026-01-25 04:00:00,88960.36000000,89017.27000000,88941.03000000,89017.26000000,25.12755000,2026-01-25 04:04:59,4817
2026-01-25 04:05:00,89017.27000000,89026.24000000,88993.52000000,89024.15000000,16.39512000,2026-01-25 04:09:59,3771
2026-01-25 04:10:00,89024.14000000,89024.15000000,88971.50000000,88977.85000000,20.06580000,2026-01-25 04:14:59,4963
2026-01-25 04:15:00,88977.84000000,89000.00000000,88956.36000000,88961.41000000,45.11459000,2026-01-25 04:19:59,4284
2026-01-25 04:20:00,88961.41000000,88966.13000000,88956.96000000,88956.96000000,70.96939000,2026-01-25 04:24:59,8154
2026-01-25 04:25:00,88956.96000000,88979.59000000,88956.79000000,88958.39000000,52.59258000,2026-01-25 04:29:59,7430
2026-01-25 04:30:00,88958.40000000,89080.01000000,88958.39000000,89039.95000000,33.95170000,2026-01-25 04:34:59,6687
2026-01-25 04:35:00,89039.96000000,89090.13000000,89039.95000000,89082.37000000,17.29703000,2026-01-25 04:39:59,2787
2026-01-25 04:40:00,89082.36000000,89082.37000000,89068.04000000,89068.04000000,3.87320000,2026-01-25 04:44:59,1788
2026-01-25 04:45:00,89068.05000000,89086.68000000,89068.04000000,89069.71000000,22.78887000,2026-01-25 04:49:59,3741
2026-01-25 04:50:00,89069.72000000,89069.72000000,89060.01000000,89060.02000000,12.75804000,2026-01-25 04:54:59,1326
2026-01-25 04:55:00,89060.02000000,89060.02000000,89000.00000000,89006.96000000,28.92385000,2026-01-25 04:59:59,4391
2026-01-25 05:00:00,89006.97000000,89016.05000000,88994.00000000,89004.11000000,8.38815000,2026-01-25 05:04:59,3742
2026-01-25 05:05:00,89004.11000000,89026.01000000,88990.00000000,89026.01000000,17.19566000,2026-01-25 05:09:59,4057
2026-01-25 05:10:00,89026.01000000,89045.44000000,89019.97000000,89040.45000000,18.18154000,2026-01-25 05:14:59,4471
2026-01-25 05:15:00,89040.44000000,89044.58000000,89004.82000000,89004.83000000,5.00412000,2026-01-25 05:19:59,3330
2026-01-25 05:20:00,89004.83000000,89004.83000000,88994.00000000,88994.01000000,14.96662000,2026-01-25 05:24:59,1905
2026-01-25 05:25:00,88994.00000000,88997.52000000,88989.99000000,88990.00000000,38.97980000,2026-01-25 05:29:59,3157
2026-01-25 05:30:00,88990.01000000,88990.01000000,88906.87000000,88913.19000000,31.85966000,2026-01-25 05:34:59,7752
2026-01-25 05:35:00,88913.19000000,88940.00000000,88913.19000000,88925.72000000,10.99500000,2026-01-25 05:39:59,2825
2026-01-25 05:40:00,88925.72000000,88925.73000000,88870.45000000,88892.46000000,26.44420000,2026-01-25 05:44:59,5729
2026-01-25 05:45:00,88892.45000000,88955.75000000,88892.45000000,88955.75000000,7.26024000,2026-01-25 05:49:59,3107
2026-01-25 05:50:00,88955.74000000,88999.52000000,88955.74000000,88995.51000000,15.38793000,2026-01-25 05:54:59,3254
2026-01-25 05:55:00,88995.52000000,88995.52000000,88990.89000000,88990.90000000,10.28871000,2026-01-25 05:59:59,1216
2026-01-25 06:00:00,88990.89000000,88990.90000000,88921.18000000,88921.19000000,37.06322000,2026-01-25 06:04:59,4033
2026-01-25 06:05:00,88921.18000000,88921.18000000,88768.28000000,88784.94000000,123.52804000,2026-01-25 06:09:59,16339
2026-01-25 06:10:00,88784.95000000,88809.29000000,88699.98000000,88710.28000000,123.44707000,2026-01-25 06:14:59,14894
2026-01-25 06:15:00,88710.28000000,88764.68000000,88649.98000000,88737.39000000,101.25641000,2026-01-25 06:19:59,11441
2026-01-25 06:20:00,88737.40000000,88834.17000000,88737.40000000,88834.17000000,37.72418000,2026-01-25 06:24:59,7986
2026-01-25 06:25:00,88834.17000000,88834.17000000,88788.79000000,88788.80000000,15.41179000,2026-01-25 06:29:59,5079
2026-01-25 06:30:00,88788.80000000,88850.00000000,88765.81000000,88765.82000000,45.13006000,2026-01-25 06:34:59,8663
2026-01-25 06:35:00,88765.82000000,88785.70000000,88695.49000000,88708.88000000,12.69914000,2026-01-25 06:39:59,6807
2026-01-25 06:40:00,88708.87000000,88878.78000000,88708.87000000,88849.59000000,33.38835000,2026-01-25 06:44:59,12771
2026-01-25 06:45:00,88849.58000000,88866.33000000,88843.93000000,88862.26000000,12.64584000,2026-01-25 06:49:59,4401
2026-01-25 06:50:00,88862.26000000,88862.47000000,88843.90000000,88850.40000000,6.43393000,2026-01-25 06:54:59,3631
2026-01-25 06:55:00,88850.40000000,88850.40000000,88831.35000000,88831.36000000,18.69592000,2026-01-25 06:59:59,2298
2026-01-25 07:00:00,88831.36000000,88831.36000000,88765.04000000,88788.04000000,59.40238000,2026-01-25 07:04:59,6569
2026-01-25 07:05:00,88788.03000000,88788.04000000,88752.70000000,88752.70000000,22.90272000,2026-01-25 07:09:59,4777
2026-01-25 07:10:00,88752.71000000,88778.49000000,88730.95000000,88730.95000000,9.37065000,2026-01-25 07:14:59,5249
2026-01-25 07:15:00,88730.95000000,88750.08000000,88730.95000000,88744.01000000,16.01326000,2026-01-25 07:19:59,3491
2026-01-25 07:20:00,88744.01000000,88785.70000000,88744.01000000,88785.69000000,15.84800000,2026-01-25 07:24:59,3447
2026-01-25 07:25:00,88785.69000000,88785.70000000,88785.69000000,88785.69000000,2.69833000,2026-01-25 07:29:59,901
2026-01-25 07:30:00,88785.69000000,88785.70000000,88755.98000000,88755.98000000,13.93915000,2026-01-25 07:34:59,3432
2026-01-25 07:35:00,88755.98000000,88764.69000000,88737.67000000,88764.69000000,11.83712000,2026-01-25 07:39:59,3545
2026-01-25 07:40:00,88764.69000000,88764.69000000,88722.26000000,88722.26000000,17.43247000,2026-01-25 07:44:59,2967
2026-01-25 07:45:00,88722.27000000,88722.27000000,88700.00000000,88700.00000000,22.20198000,2026-01-25 07:49:59,2193
2026-01-25 07:50:00,88700.01000000,88710.11000000,88668.41000000,88682.80000000,21.60761000,2026-01-25 07:54:59,3586
2026-01-25 07:55:00,88682.80000000,88682.81000000,88635.84000000,88659.99000000,29.55116000,2026-01-25 07:59:59,4747
2026-01-25 08:00:00,88659.99000000,88760.00000000,88635.85000000,88732.76000000,23.80117000,2026-01-25 08:04:59,7942
2026-01-25 08:05:00,88732.77000000,88737.40000000,88705.00000000,88725.17000000,12.24142000,2026-01-25 08:09:59,5164
2026-01-25 08:10:00,88725.16000000,88725.17000000,88725.16000000,88725.16000000,4.41038000,2026-01-25 08:14:59,1163
2026-01-25 08:15:00,88725.17000000,88725.17000000,88700.00000000,88700.02000000,14.91872000,2026-01-25 08:19:59,3685
2026-01-25 08:20:00,88700.01000000,88724.90000000,88700.01000000,88724.89000000,6.75964000,2026-01-25 08:24:59,1793
2026-01-25 08:25:00,88724.90000000,88724.90000000,88682.54000000,88682.54000000,21.79117000,2026-01-25 08:29:59,4253
2026-01-25 08:30:00,88682.54000000,88682.55000000,88646.94000000,88646.94000000,10.60058000,2026-01-25 08:34:59,3540
2026-01-25 08:35:00,88646.95000000,88646.95000000,88404.25000000,88438.16000000,141.69115000,2026-01-25 08:39:59,32638
2026-01-25 08:40:00,88438.16000000,88438.16000000,88178.13000000,88317.02000000,113.16414000,2026-01-25 08:44:59,36426
2026-01-25 08:45:00,88317.03000000,88317.03000000,88136.00000000,88268.44000000,52.04338000,2026-01-25 08:49:59,26662
2026-01-25 08:50:00,88268.44000000,88336.01000000,88252.80000000,88309.52000000,34.46941000,2026-01-25 08:54:59,11304
2026-01-25 08:55:00,88309.53000000,88344.00000000,88300.00000000,88300.01000000,26.03741000,2026-01-25 08:59:59,5659
2026-01-25 09:00:00,88300.00000000,88397.00000000,88248.00000000,88300.00000000,43.90772000,2026-01-25 09:04:59,15743
2026-01-25 09:05:00,88300.00000000,88355.29000000,88238.50000000,88355.28000000,28.84780000,2026-01-25 09:09:59,8336
